State Name,Year,Dist Code,State Code,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha),subdivision,YEAR,JUN,JUL,AUG,SEP
andhra pradesh,1994,49,1,234.7272727,600.4545455,2408.201818,0.090909091,0.090909091,0,2.727272727,2.363636364,741.1581818,18.54545455,12.45454545,503.9772727,21.27272727,14.81818182,759.6590909,8.272727273,8.181818182,979.3636364,3.636363636,9.090909091,1898.732727,9.181818182,12.90909091,1297.880909,0,0,0,11.63636364,10.45454545,488.4118182,12.36363636,4.545454545,314.9027273,63.54545455,28.45454545,386.6254545,164.4545455,124.5454545,967.7927273,8.545454545,1.681818182,191.0463636,0.212727273,0.075454545,282.1918182,0.795454545,0.145454545,80.57272727,2.181818182,0.545454545,145.7454545,0.002727273,0.000909091,45.45454545,22.72727273,16.90909091,509.83,0,0,0,200.5454545,144.5454545,798.8263636,15,123.2727273,9153.225455,35.63636364,12.05454545,325.6781818,37.28545455,11.27545455,48.56363636,0.039090909,1.306363636,13.37090909,andhra pradesh,1994,55.76666667,170.9333333,151.5333333,56.86666667
andhra pradesh,1995,49,1,235.2727273,593.5454545,2443.793636,0.090909091,0,0,5.636363636,5.636363636,815.3481818,13.63636364,11.18181818,379.0481818,19.27272727,16.81818182,716.1963636,8.181818182,9.909090909,1127.111818,4.272727273,12.27272727,2462.434545,9.181818182,11.36363636,1280.37,0,0,0,7,4.909090909,375.7454545,14.63636364,5.272727273,324.5909091,68.35181818,38.30272727,434.6172727,168.9090909,208,1258.312727,11.45454545,3.545454545,274.5354545,0,0,0,0,0,0,2,0.545454545,114.1154545,0,0,0,22.27272727,16,459.4227273,0,0,0,207.4545455,229.2727273,975.3127273,15.27272727,112.3636364,7526.388182,41.81818182,13.67636364,286.9645455,38.39545455,11.64181818,50.03909091,0.067272727,1.460909091,11.29272727,andhra pradesh,1995,84.66666667,199.8,190.2333333,117.8
andhra pradesh,1996,49,1,249.9090909,647.3636364,2547.888182,0.090909091,0.090909091,90.90909091,4.727272727,4.727272727,757.6236364,13.81818182,10.81818182,312.0227273,18.54545455,15.54545455,583.3154545,8.090909091,8.909090909,942.0727273,5.272727273,21.54545455,3269.603636,8.454545455,10.63636364,1164.45,0,0,0,6.363636364,6.181818182,512.8554545,16.09090909,7.272727273,402.1618182,67.14909091,39.18545455,541.1690909,165.2727273,149.6363636,1254.928182,10.45454545,2.545454545,217.5236364,0,0,0,0,0,0,1.454545455,0.272727273,51.79181818,0,0,0,18.54545455,14.45454545,542.3372727,0,0,0,198.2727273,167.4545455,923.2754545,14.36363636,98.54545455,6869.488182,39.63636364,15.64,363.4172727,40.07909091,13.16818182,53.24909091,0.072727273,1.732727273,11.75,andhra pradesh,1996,192.8333333,147.1666667,211.1333333,172.7
andhra pradesh,1997,49,1,233.0909091,585,2306.244545,0,0,0,3.363636364,3.181818182,624.8581818,13.27272727,12.27272727,646.3863636,16.63636364,15.45454545,786.3245455,5.454545455,4.818181818,796.2845455,4.545454545,13.09090909,2409.487273,7.454545455,6.818181818,874.0872727,0,0,0,9.818181818,5,238.5936364,13,3.181818182,196.0636364,61.18636364,26.80181818,404.0809091,136.0909091,84.81818182,1101.84,6.363636364,1.136363636,183.1690909,0.379090909,0.056363636,53.31909091,0.446363636,0.086363636,50.45363636,1,0.090909091,33.98545455,0.005454545,0,0,26.09090909,12.90909091,401.0963636,0,0,0,181.8390909,99.45454545,634.7245455,14,96.63636364,5836.294545,33.36363636,11.69909091,314.1927273,41.14818182,12.33727273,53.48636364,0.071818182,1.33,10.63545455,andhra pradesh,1997,62.2,112.5666667,103.6,222.9333333
andhra pradesh,1998,49,1,252.6363636,699,2659.738182,0,0,0,2.727272727,2.090909091,424.5481818,10.09090909,11.36363636,551.0327273,12.81818182,13.45454545,528.3954545,7.545454545,8.909090909,987.72,4.090909091,14.09090909,2694.867273,7.363636364,9.636363636,1434.224545,0,0,0,10.09090909,11.54545455,691.6463636,14.90909091,7.727272727,392.7709091,61.40363636,33.06636364,481.4663636,151.3636364,167.0909091,1291.865455,8.363636364,2,247.1990909,0.274545455,0.039090909,22.40909091,0.394545455,0.079090909,35.54454545,1.454545455,0.363636364,98.92181818,0.004545455,0,0,23.36363636,14.09090909,524.07,0,0,0,197.4390909,184.2727273,955.1636364,15.36363636,124.6363636,6573.962727,47.72727273,6.815454545,137.2490909,42.58363636,16.96818182,59.55363636,0.073636364,1.851818182,10.59909091,andhra pradesh,1998,95.26666667,175.2,206.1,208.9333333
andhra pradesh,1999,49,1,239.4763636,669.3163636,2584.533636,0.127272727,0.084545455,183.4072727,3.584545455,2.842727273,440.76,12.79090909,12.58818182,637.5045455,16.37545455,15.43454545,533.1672727,6.547272727,6.487272727,822.1236364,5.333636364,20.25363636,3669.130909,6.791818182,8.092727273,1144.065455,0,0,0,11.73636364,6.613636364,862.53,16.98181818,6.04,359.7272727,60.50272727,32.90727273,481.3481818,136.7609091,78.62636364,1111.486364,9.318181818,2.208181818,215.6581818,0.26,0.056363636,37.52454545,0.320909091,0.090909091,93.89272727,1.795454545,0.340909091,106.2081818,0.004545455,0,0,21.14090909,12.57454545,716.3572727,0,0,0,181.8754545,94.51454545,573.1072727,26.36090909,141.0290909,6330.31,34.31818182,8.453636364,224.6818182,44.65727273,14.86818182,59.52,0.085454545,2.028181818,11.23181818,andhra pradesh,1999,82.96666667,126.5666667,137.2333333,115.0666667
andhra pradesh,2000,49,1,244.9790909,730.97,2812.86,0.136363636,0.077272727,156.8145455,2.833636364,4.068181818,816.3318182,10.32090909,12.18,986.1763636,13.15454545,16.25,785.52,8.938181818,11.02272727,968.3818182,7.125454545,27.35272727,3590.452727,7.172727273,8.908181818,1261.713636,0,0,0,15.10909091,18.53090909,1484.559091,23.14545455,11.49363636,492.6154545,68.53090909,41.52090909,483.9281818,146.4545455,167.8636364,1341.372727,10.32363636,2.349090909,199.9554545,0.402727273,0.094545455,53.08181818,0.37,0.115454545,47.63545455,5.984545455,1.819090909,192.4027273,0.005454545,0.000909091,30.30272727,14.89727273,12.98181818,1062.241818,0,0,0,190.6663636,185.7618182,758.8909091,25.61727273,125.4045455,5105.951818,35.57909091,10.01272727,264.8509091,46.27727273,15.38272727,61.66,0.100909091,1.685454545,9.809090909,andhra pradesh,2000,166.3333333,145.6,313.3666667,82.6
andhra pradesh,2001,49,1,228.6690909,711.2445455,2898.49,0.148181818,0.101818182,284.1209091,1.879090909,1.834545455,751.3654545,9.943636364,14.06272727,904.1627273,11.82,15.89727273,797.0227273,5.016363636,4.917272727,863.3036364,5.290909091,24.64818182,4428.016364,6.487272727,8.104545455,1336.853636,0,0,0,22.30363636,29.00727273,1507.446364,17.45727273,8.69,481.4,69.80727273,40.28090909,514.2909091,132.1836364,90.92272727,1345.175455,6.687272727,1.389090909,225.6536364,0.218181818,0.07,80.05454545,0.53,0.117272727,46.31909091,3.082727273,0.864545455,152.9227273,0.002727273,0.000909091,45.45454545,21.72181818,17.97363636,909.5981818,0,0,0,176.6836364,113.3390909,712.3472727,25.71181818,119.0172727,5244.440909,31.50363636,11.24818182,319.4027273,46.80090909,13.80090909,60.6,0.109090909,1.813636364,9.031818182,andhra pradesh,2001,87.6,88.8,149.8,171.9
andhra pradesh,2002,49,1,169.7272727,483.1818182,2521.583636,0.090909091,0.181818182,90.90909091,1.194545455,0.935454545,459.2481818,13.18545455,14.96818182,579.3836364,14.41636364,15.91636364,675.7990909,4.727272727,3.909090909,693.9872727,6.818181818,29.36363636,3255.307273,5.454545455,6,1076.424545,0,0,0,30.09090909,28.18181818,423.4481818,18,5.636363636,246.1690909,75.73363636,35.71363636,371.55,116,60,1078.6,5.272727273,0.842727273,146.3572727,0.305454545,0.067272727,60.97090909,0.396363636,0.089090909,75.49545455,2.000909091,0.454545455,101.3909091,0.001818182,0,0,34.45454545,22.36363636,468.2509091,0,0,0,170.3018182,84.18181818,539.9872727,15.90909091,96.72727273,5516.860909,23.27272727,6.027272727,234.04,48.64909091,13.41454545,62.06181818,0.117272727,1.454545455,8.422727273,andhra pradesh,2002,91.9,61.03333333,160.6666667,65.2
andhra pradesh,2003,49,1,177.9390909,550.3718182,2697.104545,0.104545455,0.030909091,77.00272727,4.351818182,12.86818182,2638.575455,15.23272727,20.71090909,1346.472727,19.58363636,33.57363636,1987.348182,8.624545455,11.06272727,1199.866364,11.01909091,44.99818182,3377.17,5.957272727,7.853636364,1328.081818,0,0,0,30.41272727,32,1105.44,22.64,7.989090909,376.7627273,66.23909091,27.58818182,420.7427273,117.9318182,69.32,1182.018182,8.065454545,2.13,220.7863636,0.149090909,0.038181818,76.00727273,0.36,0.108181818,60.93181818,3.206363636,1.334545455,269.3954545,0.002727273,0.000909091,45.45454545,38.88636364,24.63454545,925.92,0,0,0,180.6690909,98.32272727,602.2481818,14.69636364,104.6954545,7398.685455,28.60909091,12.58818182,318.9427273,49.01727273,14.62363636,63.64272727,0.135454545,1.691818182,9.902727273,andhra pradesh,2003,80.66666667,205.9666667,159.3666667,110.3666667
andhra pradesh,2004,49,1,202.5172727,672.06,3121.2,0.070909091,0.016363636,41.95818182,2.946363636,7.06,937.7127273,9.801818182,15.32909091,1384.616364,12.74454545,22.38727273,987.8454545,6,6.598181818,986.5772727,11.34,64.74818182,4626.862727,5.548181818,6.574545455,1240.512727,0,0,0,24.40727273,25.58,1076.540909,20.41727273,10.56545455,501.7918182,55.37909091,28.15,420.4981818,149.6509091,131.1063636,1480.26,13.15818182,1.63,192.0754545,0.321818182,0.08,55.52272727,0.12,0.025454545,42.02636364,3.070909091,1.446363636,276.9354545,0.004545455,0,0,33.86363636,21.21727273,797.1354545,0,0,0,212.1436364,156.1609091,665.4045455,15.44454545,115.3754545,8759.489091,39.93727273,15.74636364,302.2272727,49.14636364,13.97727273,63.12272727,0.200909091,2.034545455,12.93727273,andhra pradesh,2004,68.23333333,158.7,78.8,115.2
andhra pradesh,2005,49,1,229.1563636,662.6118182,2713.673636,0.099090909,0.059090909,165.1409091,3.082727273,9.208181818,997.0818182,8.652727273,15.58090909,2294.067273,11.73181818,24.78909091,1448.367273,4.950909091,5.94,1102.801818,10.89363636,67.96363636,5656.499091,5.067272727,5.785454545,1244.028182,0,0,0,29.16727273,47.49909091,1558.58,20.82090909,12.49090909,515.7027273,51.17363636,27.03636364,489.2518182,152.3645455,100.8118182,1577.540909,5.314545455,1.134545455,263.7872727,0.512727273,0.232727273,69.09181818,0.141818182,0.048181818,79.82545455,4.364545455,2.417272727,350.7172727,0.004545455,0.000909091,30.30272727,32.58545455,20.29272727,905.2645455,0.281818182,0.156363636,201.9309091,207.5563636,125.5790909,712.4172727,29.80363636,127.1781818,5341.040909,28.52818182,10.73090909,231.4890909,50.61363636,12.73272727,63.34545455,0.131818182,2.130909091,17.58818182,andhra pradesh,2005,68.56666667,207.9,107.8666667,241.8333333
andhra pradesh,2006,49,1,226.2627273,692.4,2945.995455,0.080909091,0.021818182,78.65,2.929090909,2.4,863.3772727,10.02727273,12.43181818,1651.907273,12.95636364,14.83272727,1197.318182,3.720909091,3.622727273,713.9672727,12.22181818,75.96818182,5714.56,4.875454545,5.126363636,1157.923636,0,0,0,45.51272727,46.74818182,1196.979091,13.75454545,4.872727273,375.3527273,58.74272727,37.37272727,528.6163636,104.9963636,47.63909091,1451.610909,5.761818182,1.507272727,275.02,0.487272727,0.252727273,59.80454545,0.070909091,0.028181818,74.73181818,1.848181818,0.866363636,256.7727273,0.001818182,0,0,33.75909091,23.01090909,747.6909091,0.082727273,0.085454545,283.9545455,159.5263636,104.4809091,1682.944545,32.19909091,166.4272727,6087.098182,21.98181818,10.65,309.2181818,50.58818182,13.20727273,63.79363636,0.141818182,1.858181818,17.08545455,andhra pradesh,2006,96.86666667,86.43333333,167.1666667,188.2333333
andhra pradesh,2007,49,1,234.3281818,807.3109091,3273.420909,0.083636364,0.029090909,94.11818182,1.358181818,2.957272727,1889.79,7.804545455,15.20181818,2716.497273,9.165454545,18.15909091,2161.809091,4.56,7.039090909,1261.730909,16.47454545,114.81,6290.12,4.580909091,5.476363636,1249.490909,0,0,0,46.57181818,68.12090909,1149.707273,18.99,12.31727273,597.6990909,60.11545455,26.93,464.6418182,144.4009091,205.1690909,1747.807273,6.906363636,1.642727273,277.8081818,0.510909091,0.264545455,60.50818182,0.07,0.023636364,97.45181818,2.738181818,1.86,433.5190909,0.006363636,0.001818182,30.30272727,30.26909091,29.17454545,1194.522727,0.065454545,0.037272727,208.2490909,197.3145455,270.4509091,2026.393636,28.56636364,144.1327273,6292.674545,25.14272727,15.61818182,379.5463636,52.15454545,14.67545455,66.82636364,0.115454545,2.306363636,15.46454545,andhra pradesh,2007,217.5,108.0333333,176.3,223.4666667
andhra pradesh,2008,49,1,245.0663636,807.3281818,3053.298182,0.093636364,0.064545455,235.3036364,1.575454545,4.029090909,1835.435455,7.725454545,17.77272727,2760.422727,9.302727273,21.80272727,2687.195455,3.389090909,4.213636364,1125.549091,22.84818182,178.0436364,6438.663636,4.181818182,4.161818182,1210.654545,0,0,0,44.30818182,60.91363636,1355.705455,16.46636364,6.765454545,403.4636364,39.83,21.92272727,487.4309091,142.3381818,59.78090909,1412.995455,4.6,1.043636364,266.1390909,0.481818182,0.275454545,62.17636364,0.044545455,0.017272727,68.94363636,2.612727273,1.909090909,447.9936364,0.05,0.000909091,90.90909091,30.76909091,21.10272727,853.22,0.041818182,0.055454545,730.95,193.54,121.9336364,1768.738182,24.29909091,111.21,5080.928182,27.89636364,15.87818182,402.2763636,55.63636364,13.88272727,69.51363636,0.135454545,2.447272727,7.356363636,andhra pradesh,2008,79.96666667,142.1,232.0333333,135.1
andhra pradesh,2009,49,1,211.4309091,688.1,3064.878182,0.071818182,0.039090909,213.04,5.900909091,6.954545455,1334.733636,8.692727273,14.90545455,2400.149091,14.59363636,21.86181818,1974.765455,2.600909091,4.113636364,1344.789091,19.39818182,126.8354545,5955.252727,3.918181818,4.689090909,1304.550909,0,0,0,47.76727273,61.02272727,1318.651818,15.52,8.347272727,522.7509091,47.70181818,30.10909091,545.9463636,98.88727273,58.88909091,1527.569091,5.526363636,1.334545455,225.9445455,0.303636364,0.180909091,70.35727273,0.069090909,0.019090909,60.69181818,4.38,2.236363636,338.3009091,0.050909091,0,0,26.28363636,19.54363636,898.1918182,0.015454545,0.011818182,297.6190909,149.5063636,159.8972727,2500.089091,22.52,88.03636364,4437.534545,27.89636364,13.82909091,382.2354545,54.95909091,13.14818182,68.10909091,0.131818182,2.228181818,6.42,andhra pradesh,2009,63.23333333,76.33333333,142.4666667,156.3333333
andhra pradesh,2010,49,1,252.0345455,721.19,2726.732727,0.068181818,0.097272727,523.1018182,0.800909091,1.158181818,1352.390909,7.218181818,13.05727273,1497.228182,8.018181818,14.21454545,1900.99,4.383636364,8.028181818,1313.94,21.22,171.3154545,6981.683636,3.603636364,4.263636364,1099.023636,0,0,0,43.16545455,51.92181818,1196.203636,26.97090909,10.38363636,397.2254545,54.73090909,25.50090909,434.6527273,129.6481818,100.5290909,1508.085455,8.885454545,1.719090909,194.5690909,0.576363636,0.244545455,233.3481818,0.090909091,0.081818182,201.68,7.634545455,6.406363636,528.4809091,0.041818182,0.009090909,41.42454545,17.94454545,11.60272727,991.5327273,0.178181818,0.303636364,555.9027273,179.4618182,215.6954545,2815.549091,25.63363636,107.9663636,5008.006364,35.36363636,13.22090909,293.2918182,56.21,14.51636364,70.72636364,0.115454545,2.634545455,6.071818182,andhra pradesh,2010,110.2,263.4,222.8,174.5333333
andhra pradesh,2011,49,1,213.3009091,704.0154545,3143.25,0.029090909,0.032727273,303.7190909,2.572727273,5.53,1710.965455,10.89727273,26.47454545,3035.100909,13.47,32.00636364,2443.424545,2.893636364,4.684545455,1297.322727,24.76545455,160.29,6014.424545,3.659090909,3.451818182,1124.357273,0,0,0,43.62636364,40.71454545,1027.846364,16.62363636,5.034545455,398.7545455,58.99909091,39.03818182,586.5518182,103.2436364,52.96272727,1540.305455,4.803636364,1.21,282.17,0.586363636,1.431818182,976.2109091,0.02,0.014545455,133.1172727,14.70545455,1.525454545,156.7836364,0.032727273,0.006363636,18.18181818,12.11090909,9.046363636,932.5536364,0.200909091,0.323636364,765.49,149.99,158.4309091,2677.645455,25.74545455,118.2918182,5220.423636,43.83454545,13.72909091,263.7945455,56.36909091,15.79090909,72.16181818,0.113636364,3.657272727,6.814545455,andhra pradesh,2011,64.03333333,177.2,182,77.3
andhra pradesh,2012,49,1,200.8409091,623.8863636,3089.744545,0.04,0.051818182,228.0627273,2.518181818,6.672727273,2157.692727,12.40636364,30.77454545,1536.22,14.92181818,37.45,2482.431818,5.158181818,8.97,1299.601818,28.10363636,173.72,5808.445455,3.500909091,3.819090909,1102.112727,0,0,0,51.70636364,54.37909091,1234.492727,18.56818182,8.910909091,543.9,51.36909091,39.66818182,700.4863636,105.2272727,70.86727273,1629.691818,3.956363636,1.134545455,301.3245455,0.320909091,0.139090909,207.9972727,0.025454545,0.015454545,274.5454545,10,4.784545455,463.4763636,0.039090909,0.018181818,43.29,10.37,6.525454545,831.2072727,0.126363636,0.230909091,961.8563636,144.69,180.7527273,2921.406364,25.57545455,110.5409091,4576.431818,53.55545455,23.84909091,406.9263636,55.88818182,13.9,69.78636364,0.11,2.300909091,5.459090909,andhra pradesh,2012,74.6,187.8666667,170.6333333,150.5
andhra pradesh,2013,49,1,234.8581818,726.6772727,2989.978182,0.030909091,0.022727273,218.8554545,2.976363636,5.199090909,1677.552727,7.775454545,18.95454545,3428.680909,10.74818182,24.15454545,2557.294545,4.475454545,7.440909091,1225.594545,32.01181818,201.2281818,6104.06,3.778181818,3.950909091,1169.655455,0,0,0,42.94545455,58.91181818,1468.969091,16.74,9.45,655.9118182,41.09363636,29.73545455,698.3172727,106.9463636,80.12,1779.636364,5.559090909,1.929090909,299.1836364,0.3,0.192727273,155.4454545,0.018181818,0.01,288.3927273,4.444545455,2.345454545,481.2745455,0.043636364,0.020909091,44.48727273,7.27,6.18,980.7636364,0.283636364,0.455454545,887.3854545,140.0754545,203.8418182,3036.434545,13.89363636,109.1636364,8536.384545,61.51,35.80454545,462.6809091,55.51454545,13.87727273,69.39090909,0.132727273,2.389090909,5.524545455,andhra pradesh,2013,116.8333333,205.5666667,144.6333333,167.4333333
andhra pradesh,2014,49,1,217.6336364,768.69,3375.668182,0.029090909,0.023636364,176.4309091,3.355454545,4.992727273,1265.277273,9.503636364,26.32272727,2328.280909,12.85909091,31.31727273,2203.25,2.563636364,3.5,1212.521818,27.57272727,176.19,5952.670909,3.039090909,3.129090909,1044.005455,0,0,0,31.07090909,35.54454545,1574.374545,13.68636364,6.891818182,561.8972727,49.99818182,43.85727273,814.0918182,79.46545455,44.77545455,1901.014545,7.704545455,2.527272727,300.0281818,0.518181818,0.290909091,182.5381818,0.069090909,0.022727273,96.09,4.349090909,2.501818182,384.0863636,0.032727273,0.015454545,42.92909091,4.551818182,3.650909091,838.6418182,0.083636364,0.179090909,954.7636364,112.4381818,173.05,3445.969091,12.65636364,90.93636364,8284.154545,74.64363636,45.02,509.7936364,56.44909091,14.71909091,71.16818182,0.125454545,3.04,5.793636364,andhra pradesh,2014,54.93333333,126.6666667,148.3666667,111.6
andhra pradesh,2015,49,1,196.4354545,683.4809091,3312.248182,0.014545455,0.01,110.39,4.039090909,4.478181818,956.2754545,11.83818182,28.03818182,1621.932727,15.87454545,32.51818182,1888.812727,3.340909091,5.912727273,1416.489091,21.15,128.3354545,5368.857273,2.835454545,3.09,1260.459091,0,0,0,42.83,45.43545455,1415.014545,20.02818182,12.01272727,548.6427273,67.59727273,53.25,708.1127273,70.42909091,72.77818182,2129.088182,4.83,1.293636364,298.0518182,0.129090909,0.07,172.8054545,0.027272727,0.019090909,186.6390909,4.61,2.619090909,459.6627273,0.023636364,0.010909091,43.63636364,2.389090909,2.105454545,985.3672727,0.116363636,0.170909091,659.9118182,100.0081818,198.2027273,3343.231818,11.06181818,85.03181818,8552.318182,60.55181818,29.73636364,457.2818182,56.29636364,15.66636364,71.95727273,0.186363636,3.75,5.373636364,andhra pradesh,2015,169.0666667,73.9,152.1666667,158.1333333
andhra pradesh,2016,49,1,191.3654545,727.4854545,3594.392727,0.002727273,0.006363636,392.0454545,1.297272727,1.861818182,1263.354545,7.558181818,16.16727273,1790.031818,8.854545455,18.03,1577.345455,3.807272727,6.540909091,1376.885455,22.75363636,150.2645455,6051.683636,2.915454545,3.138181818,1237.461818,0,0,0,36.09727273,34.63909091,1206.640909,31.76727273,12.08909091,452.7263636,60.54545455,37.92272727,604.37,92.07363636,54.79272727,2031.241818,5.787272727,1.490909091,238.9636364,0.460909091,0.189090909,219.7654545,0.011818182,0.007272727,180.5118182,2.982727273,1.406363636,414.0236364,0.02,0.01,44.00181818,1.920909091,1.932727273,906.8327273,0.142727273,0.131818182,460.3736364,121.1172727,226.4872727,4088.296364,9.339090909,71.18454545,8691.94,42.86545455,25.59363636,475.23,56.85363636,15.35727273,72.21,0.153636364,3.228181818,5.2,andhra pradesh,2016,170.4333333,162.7666667,102.5,223.3
